date,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,OT
2007-07-31 00:00:00,0.877607,0.993445,1466.0,1416.0,4224.0,1147.0,425187.0
2007-08-07 00:00:00,0.8251069999999999,0.911212,1356.0,1381.0,4011.0,1098.0,440183.0
2007-08-14 00:00:00,0.787315,0.972109,1439.0,1274.0,3904.0,1074.0,401601.0
2007-08-21 00:00:00,0.805439,0.993258,1393.0,1116.0,3646.0,945.0,367075.0
2007-08-28 00:00:00,0.8860610000000001,1.09132,1473.0,1083.0,3803.0,869.0,348477.0
2007-09-04 00:00:00,0.743743,0.888446,1159.0,906.0,2933.0,789.0,330127.0
2007-09-11 00:00:00,0.706842,0.887691,1113.0,886.0,2906.0,764.0,327366.0
2007-09-18 00:00:00,0.655943,0.883187,1115.0,855.0,2842.0,755.0,321789.0
2007-09-25 00:00:00,0.633492,0.8267559999999999,937.0,810.0,2534.0,730.0,306499.0
2007-10-02 00:00:00,0.571837,0.783201,913.0,762.0,2405.0,713.0,307073.0
2007-10-09 00:00:00,0.5582779999999999,0.78061,881.0,749.0,2431.0,710.0,311423.0
2007-10-16 00:00:00,0.597893,0.769073,826.0,703.0,2319.0,696.0,301532.0
2007-10-23 00:00:00,0.577222,0.721298,779.0,704.0,2166.0,694.0,300292.0
2007-10-30 00:00:00,0.5969869999999999,0.7525270000000001,788.0,763.0,2289.0,676.0,304175.0
2007-11-06 00:00:00,0.564653,0.752721,679.0,706.0,2220.0,668.0,294930.0
2007-11-13 00:00:00,0.5856819999999999,0.792766,789.0,745.0,2368.0,657.0,298701.0
2007-11-20 00:00:00,0.503985,0.743896,730.0,754.0,2237.0,657.0,300714.0
2007-11-27 00:00:00,0.468139,0.814166,794.0,892.0,2429.0,636.0,298342.0
2007-12-04 00:00:00,0.576455,0.8384010000000001,774.0,880.0,2461.0,666.0,293535.0
2007-12-11 00:00:00,0.681361,0.851124,859.0,994.0,2788.0,685.0,327567.0
2007-12-18 00:00:00,0.794764,1.10976,1062.0,1527.0,3735.0,679.0,336560.0
2007-12-25 00:00:00,0.868116,1.03114,983.0,1306.0,3400.0,716.0,329731.0
2008-01-01 00:00:00,1.06828,1.02284,1535.0,2352.0,5687.0,1435.0,555999.0
2008-01-08 00:00:00,1.00756,1.03017,1861.0,2291.0,5959.0,1500.0,578446.0
2008-01-15 00:00:00,0.979399,1.01245,1869.0,2219.0,5896.0,1525.0,582351.0
2008-01-22 00:00:00,1.04943,1.08359,1976.0,2474.0,6485.0,1527.0,598473.0
2008-01-29 00:00:00,1.13218,1.1657799999999998,2119.0,2547.0,6987.0,1545.0,599343.0
2008-02-05 00:00:00,1.13156,1.1913,2276.0,2668.0,7297.0,1555.0,612526.0
2008-02-12 00:00:00,1.15469,1.28075,2512.0,2854.0,7667.0,1555.0,598635.0
2008-02-19 00:00:00,1.20448,1.27053,2600.0,2828.0,7733.0,1563.0,608646.0
2008-02-26 00:00:00,1.36081,1.59578,3024.0,2412.0,7634.0,1523.0,478386.0
2008-03-04 00:00:00,1.30322,1.4585,3114.0,2913.0,8708.0,1551.0,597052.0
2008-03-11 00:00:00,1.30204,1.49921,3252.0,3024.0,8689.0,1543.0,579573.0
2008-03-18 00:00:00,1.45109,1.62982,3137.0,2579.0,7812.0,1416.0,479318.0
2008-03-25 00:00:00,1.79927,2.15561,3897.0,2367.0,8706.0,1484.0,403876.0
2008-04-01 00:00:00,2.12134,2.02053,3814.0,2042.0,8603.0,1490.0,425780.0
2008-04-08 00:00:00,1.47138,1.54566,3245.0,2548.0,8956.0,1539.0,579428.0
2008-04-15 00:00:00,1.61555,1.64224,3142.0,3345.0,9289.0,1512.0,565631.0
2008-04-22 00:00:00,1.95333,1.96524,3602.0,4597.0,11456.0,1566.0,582932.0
2008-04-29 00:00:00,2.4290700000000003,2.34368,4039.0,6602.0,14324.0,1554.0,611176.0
2008-05-06 00:00:00,2.96686,2.86057,4606.0,8882.0,18268.0,1580.0,638613.0
2008-05-13 00:00:00,3.57354,3.3421,5064.0,11215.0,21667.0,1569.0,648304.0
2008-05-20 00:00:00,3.3665300000000005,3.20566,4848.0,9851.0,20022.0,1543.0,624583.0
2008-05-27 00:00:00,3.2962,3.10049,4694.0,10092.0,20450.0,1544.0,659573.0
2008-06-03 00:00:00,3.17227,2.95819,4420.0,9116.0,18441.0,1534.0,623389.0
2008-06-10 00:00:00,2.5804,2.46381,4046.0,7446.0,15711.0,1524.0,637672.0
2008-06-17 00:00:00,2.42922,2.19272,3657.0,6036.0,13277.0,1494.0,605503.0
2008-06-24 00:00:00,1.99028,1.87395,3237.0,5052.0,11400.0,1470.0,608342.0
2008-07-01 00:00:00,1.72423,1.64817,2829.0,4283.0,9669.0,1440.0,586651.0
2008-07-08 00:00:00,1.60355,1.49878,2577.0,3407.0,8460.0,1422.0,564460.0
2008-07-15 00:00:00,1.28418,1.29233,2371.0,2761.0,7222.0,1415.0,558837.0
2008-07-22 00:00:00,1.2932,1.27164,2353.0,2855.0,7348.0,1445.0,577836.0
2008-07-29 00:00:00,2.74012,2.98159,4821.0,8043.0,18627.0,1405.0,624734.0
2008-08-05 00:00:00,2.22391,2.43702,3920.0,6221.0,14578.0,1422.0,598189.0
2008-08-12 00:00:00,1.76657,2.2813,3236.0,5888.0,12554.0,1372.0,550300.0
2008-08-19 00:00:00,1.92171,3.81572,4188.0,12026.0,20774.0,1331.0,544432.0
2008-08-26 00:00:00,1.8611,4.21315,4496.0,12461.0,22394.0,1314.0,531526.0
2008-09-02 00:00:00,1.68423,3.1783200000000003,3865.0,8615.0,17105.0,1305.0,538177.0
2008-09-09 00:00:00,1.7393,2.50972,3072.0,5660.0,12392.0,1296.0,493761.0
2008-09-16 00:00:00,1.83001,2.06632,2623.0,4740.0,10780.0,1280.0,521701.0
2008-09-23 00:00:00,1.58128,1.71805,2299.0,3700.0,8801.0,1279.0,512268.0
2008-09-30 00:00:00,1.4917200000000002,1.55965,2145.0,2893.0,7422.0,1237.0,475877.0
2008-10-07 00:00:00,1.389,1.30856,1701.0,2481.0,6290.0,1246.0,480680.0
2008-10-14 00:00:00,1.34702,1.18695,1581.0,2437.0,5964.0,1248.0,502466.0
2008-10-21 00:00:00,1.16056,1.13796,1608.0,2285.0,5735.0,1248.0,503971.0
2008-10-28 00:00:00,1.2085,1.15005,1519.0,2199.0,5587.0,1254.0,485804.0
2008-11-04 00:00:00,1.15544,1.1126200000000002,1651.0,2082.0,5526.0,1230.0,496666.0
2008-11-11 00:00:00,1.14518,1.16142,1645.0,2321.0,5877.0,1234.0,506019.0
2008-11-18 00:00:00,1.4664,1.64107,2167.0,4210.0,8941.0,1286.0,544827.0
2008-11-25 00:00:00,2.38017,2.47166,2883.0,8253.0,14556.0,1320.0,588916.0
2008-12-02 00:00:00,3.44681,3.71969,3713.0,13114.0,21350.0,1358.0,573972.0
2008-12-09 00:00:00,4.05315,3.94975,4087.0,13407.0,22561.0,1367.0,571201.0
2008-12-16 00:00:00,4.26621,4.08756,4445.0,15326.0,26091.0,1380.0,638302.0
2008-12-23 00:00:00,4.21579,4.01897,4462.0,14152.0,24454.0,1313.0,608464.0
2008-12-30 00:00:00,4.8861,4.603619999999999,4974.0,16291.0,27919.0,1331.0,606458.0
2009-01-06 00:00:00,6.06923,5.66087,9302.0,27406.0,48420.0,2056.0,855346.0
2009-01-13 00:00:00,7.09467,6.81522,11527.0,32585.0,58196.0,2134.0,853912.0
2009-01-20 00:00:00,7.7151,7.618889999999999,13187.0,39364.0,69068.0,2162.0,906536.0
2009-01-27 00:00:00,7.55134,7.38836,13174.0,36860.0,66411.0,2167.0,898860.0
2009-02-03 00:00:00,6.6711800000000006,6.33927,12161.0,30860.0,57017.0,2197.0,899425.0
2009-02-10 00:00:00,5.20633,4.94349,10151.0,21112.0,42729.0,2191.0,864348.0
2009-02-17 00:00:00,4.04477,3.80996,8979.0,14652.0,32520.0,2157.0,853552.0
2009-02-24 00:00:00,3.49722,3.44106,7716.0,8237.0,22508.0,2146.0,654101.0
2009-03-03 00:00:00,2.69023,2.66773,7195.0,7988.0,21730.0,2122.0,814550.0
2009-03-10 00:00:00,2.47119,2.47183,6490.0,7218.0,19325.0,2093.0,781811.0
2009-03-17 00:00:00,2.44773,2.345,6275.0,5785.0,17081.0,2014.0,728401.0
2009-03-24 00:00:00,2.64594,2.71435,6078.0,4127.0,14575.0,1934.0,536961.0
2009-03-31 00:00:00,2.61567,2.67667,6598.0,3726.0,15613.0,1937.0,583299.0
2009-04-07 00:00:00,1.90712,1.98284,4998.0,3961.0,14299.0,1996.0,721138.0
2009-04-14 00:00:00,1.86738,1.82749,4877.0,4614.0,14088.0,2016.0,770895.0
2009-04-21 00:00:00,1.88072,1.92606,5399.0,5079.0,14757.0,2053.0,766177.0
2009-04-28 00:00:00,1.96908,1.92495,5333.0,5655.0,15122.0,2026.0,785580.0
2009-05-05 00:00:00,2.11387,2.08877,5816.0,6142.0,16037.0,1996.0,767773.0
2009-05-12 00:00:00,2.09695,2.0343400000000003,5496.0,5577.0,15381.0,1977.0,756068.0
2009-05-19 00:00:00,1.90294,1.97649,5388.0,5536.0,15065.0,1954.0,762208.0
2009-05-26 00:00:00,1.96951,1.99362,5040.0,6207.0,16087.0,1990.0,806925.0
2009-06-02 00:00:00,1.92331,1.85383,4281.0,5685.0,14486.0,1953.0,781411.0
2009-06-09 00:00:00,1.89659,1.8673,4612.0,5270.0,14354.0,1946.0,768702.0
2009-06-16 00:00:00,1.75181,1.69987,4063.0,4466.0,12601.0,1933.0,741293.0
2009-06-23 00:00:00,1.52632,1.49741,3625.0,4108.0,11191.0,1917.0,747358.0
2009-06-30 00:00:00,1.4957200000000002,1.45112,3408.0,3733.0,10359.0,1875.0,713863.0
2009-07-07 00:00:00,1.2231299999999998,1.20715,3090.0,2933.0,8813.0,1850.0,730068.0
2009-07-14 00:00:00,1.17754,1.17415,3117.0,3110.0,8801.0,1831.0,749563.0
2009-07-21 00:00:00,1.09112,1.1620700000000002,2921.0,3044.0,8362.0,1765.0,719580.0
2009-07-28 00:00:00,1.11958,1.17213,3081.0,2972.0,8440.0,1755.0,720054.0
2009-08-04 00:00:00,1.08169,1.12168,2781.0,2901.0,7914.0,1710.0,705551.0
2009-08-11 00:00:00,1.12497,1.14981,2851.0,2645.0,7697.0,1664.0,669414.0
2009-08-18 00:00:00,1.06197,1.1332799999999998,2816.0,2553.0,7603.0,1624.0,670887.0
2009-08-25 00:00:00,1.08909,1.08171,2636.0,2188.0,6853.0,1497.0,633532.0
2009-09-01 00:00:00,1.1776,1.19959,2413.0,2172.0,6595.0,1421.0,549773.0
2009-09-08 00:00:00,0.97493,0.952808,2147.0,1831.0,5755.0,1435.0,604004.0
2009-09-15 00:00:00,0.987132,0.916032,1975.0,1784.0,5316.0,1405.0,580329.0
2009-09-22 00:00:00,0.995991,0.926582,2027.0,1779.0,5334.0,1384.0,575664.0
2009-09-29 00:00:00,0.904726,0.8696200000000001,1754.0,1541.0,4718.0,1347.0,542536.0
2009-10-06 00:00:00,0.941927,0.903133,1753.0,1566.0,4691.0,1353.0,519414.0
2009-10-13 00:00:00,0.880415,0.773776,1458.0,1450.0,4234.0,1284.0,547187.0
2009-10-20 00:00:00,0.842615,0.7427739999999999,1323.0,1335.0,3950.0,1265.0,531790.0
2009-10-27 00:00:00,0.858382,0.730934,1290.0,1279.0,3850.0,1250.0,526723.0
2009-11-03 00:00:00,0.83383,0.786882,1381.0,1357.0,4077.0,1241.0,518121.0
2009-11-10 00:00:00,0.8474370000000001,0.763051,1378.0,1307.0,4008.0,1212.0,525260.0
2009-11-17 00:00:00,0.888273,0.841043,1485.0,1592.0,4518.0,1225.0,537190.0
2009-11-24 00:00:00,0.765372,0.791573,1520.0,1592.0,4420.0,1235.0,558382.0
2009-12-01 00:00:00,0.91858,0.912732,1564.0,1866.0,5007.0,1170.0,548573.0
2009-12-08 00:00:00,1.01432,1.03398,1850.0,1959.0,5493.0,1198.0,531250.0
2009-12-15 00:00:00,1.01233,0.934009,1720.0,2118.0,5510.0,1210.0,589930.0
2009-12-22 00:00:00,1.11803,1.08189,2134.0,2510.0,6741.0,1206.0,623077.0
2009-12-29 00:00:00,1.11806,1.06563,1995.0,2383.0,6387.0,1254.0,599366.0
2010-01-05 00:00:00,1.10939,1.13505,2627.0,3142.0,8473.0,1838.0,746485.0
2010-01-12 00:00:00,1.24341,1.25256,2953.0,3522.0,9347.0,1875.0,746230.0
2010-01-19 00:00:00,1.25726,1.2457,3044.0,3641.0,9684.0,1907.0,777397.0
2010-01-26 00:00:00,1.25734,1.26774,3226.0,3822.0,9904.0,1929.0,781234.0
2010-02-02 00:00:00,1.43414,1.43723,3451.0,4397.0,11020.0,1947.0,766753.0
2010-02-09 00:00:00,1.5183799999999998,1.53341,3927.0,4679.0,11807.0,1940.0,769982.0
2010-02-16 00:00:00,1.61617,1.69445,4416.0,5322.0,13336.0,1921.0,787038.0
2010-02-23 00:00:00,1.84378,1.9915,4598.0,4145.0,12079.0,1938.0,606527.0
2010-03-02 00:00:00,1.72535,1.81305,5045.0,4978.0,13997.0,1964.0,772016.0
2010-03-09 00:00:00,1.87923,2.01426,5060.0,5867.0,14958.0,1936.0,742606.0
2010-03-16 00:00:00,2.3371,2.5565900000000004,6300.0,7194.0,18022.0,1916.0,704923.0
2010-03-23 00:00:00,3.03533,3.38185,7295.0,7071.0,19899.0,1840.0,588406.0
2010-03-30 00:00:00,3.136,3.43172,7478.0,5764.0,20346.0,1887.0,592880.0
2010-04-06 00:00:00,2.53336,2.69151,6584.0,6342.0,20026.0,1923.0,744043.0
2010-04-13 00:00:00,2.91288,2.91063,6238.0,7773.0,20721.0,1921.0,711908.0
2010-04-20 00:00:00,3.44497,3.49232,7247.0,11243.0,26257.0,1964.0,751850.0
2010-04-27 00:00:00,4.16185,4.0037,8007.0,15291.0,31975.0,1947.0,798637.0
2010-05-04 00:00:00,4.55159,4.43534,8195.0,16366.0,34284.0,1970.0,772974.0
2010-05-11 00:00:00,4.46504,4.24215,8036.0,16516.0,34456.0,1961.0,812230.0
2010-05-18 00:00:00,4.55124,4.39719,8172.0,17493.0,36567.0,1910.0,831600.0
2010-05-25 00:00:00,4.0822,3.90256,7839.0,13718.0,31277.0,1908.0,801449.0
2010-06-01 00:00:00,3.38812,3.15073,6376.0,10496.0,24627.0,1860.0,781629.0
2010-06-08 00:00:00,2.99142,2.72422,5691.0,8427.0,20377.0,1829.0,747993.0
2010-06-15 00:00:00,2.61542,2.33336,5363.0,6702.0,17309.0,1823.0,741807.0
2010-06-22 00:00:00,2.09065,1.925,4400.0,5489.0,14031.0,1790.0,728883.0
2010-06-29 00:00:00,1.86146,1.75243,4189.0,5025.0,12957.0,1770.0,739375.0
2010-07-06 00:00:00,1.61377,1.57704,3701.0,4557.0,11498.0,1723.0,729089.0
2010-07-13 00:00:00,1.42199,1.35766,3164.0,3562.0,9391.0,1681.0,691707.0
2010-07-20 00:00:00,1.3382,1.31223,3139.0,3064.0,8695.0,1651.0,662612.0
2010-07-27 00:00:00,1.19995,1.14937,2895.0,2673.0,7830.0,1612.0,681240.0
2010-08-03 00:00:00,1.14889,1.11451,2532.0,2553.0,7307.0,1585.0,655627.0
2010-08-10 00:00:00,1.12194,1.10984,2551.0,2595.0,7236.0,1556.0,651983.0
2010-08-17 00:00:00,1.06712,1.0524,2353.0,2280.0,6530.0,1516.0,620485.0
2010-08-24 00:00:00,1.0505799999999998,1.03536,2213.0,2110.0,6072.0,1381.0,586460.0
2010-08-31 00:00:00,1.15203,1.1177700000000002,2249.0,1980.0,5946.0,1357.0,531954.0
2010-09-07 00:00:00,0.970975,0.982949,2040.0,1760.0,5547.0,1296.0,564322.0
2010-09-14 00:00:00,0.894683,0.925194,1812.0,1599.0,4989.0,1279.0,539238.0
2010-09-21 00:00:00,0.843568,0.8355309999999999,1604.0,1422.0,4448.0,1251.0,532356.0
2010-09-28 00:00:00,0.815409,0.832393,1472.0,1462.0,4218.0,1225.0,506732.0
2010-10-05 00:00:00,0.823052,0.855591,1423.0,1269.0,4009.0,1211.0,468565.0
2010-10-12 00:00:00,0.674635,0.7069489999999999,1255.0,1206.0,3721.0,1220.0,526346.0
2010-10-19 00:00:00,0.631883,0.694387,1243.0,1184.0,3597.0,1203.0,518011.0
2010-10-26 00:00:00,0.641513,0.687976,1251.0,1188.0,3538.0,1179.0,514262.0
2010-11-02 00:00:00,0.529813,0.6447430000000001,1088.0,1125.0,3202.0,1175.0,496632.0
2010-11-09 00:00:00,0.644089,0.67533,1207.0,1223.0,3523.0,1175.0,521671.0
2010-11-16 00:00:00,0.667718,0.72823,1342.0,1358.0,3874.0,1191.0,531975.0
2010-11-23 00:00:00,0.7056680000000001,0.8065260000000001,1505.0,1600.0,4444.0,1195.0,551005.0
2010-11-30 00:00:00,0.8041550000000001,0.860408,1528.0,1781.0,4717.0,1200.0,548228.0
2010-12-07 00:00:00,0.907804,0.936075,1622.0,1809.0,4813.0,1184.0,514168.0
2010-12-14 00:00:00,1.00555,0.966683,1788.0,2206.0,5567.0,1196.0,575887.0
2010-12-21 00:00:00,1.03601,0.996007,1816.0,2264.0,5822.0,1201.0,584534.0
2010-12-28 00:00:00,1.0758299999999998,1.10846,2248.0,2514.0,6708.0,1213.0,605162.0
2011-01-04 00:00:00,1.1609200000000002,1.20345,3106.0,3485.0,9365.0,1850.0,778182.0
2011-01-11 00:00:00,1.19785,1.23777,3317.0,3667.0,9803.0,1883.0,791987.0
2011-01-18 00:00:00,1.27926,1.25259,3324.0,3837.0,9958.0,1905.0,794995.0
2011-01-25 00:00:00,1.29194,1.30546,3453.0,4035.0,10298.0,1900.0,788840.0
2011-02-01 00:00:00,1.42824,1.45295,3634.0,4658.0,11396.0,1925.0,784334.0
2011-02-08 00:00:00,1.39803,1.44089,3949.0,4348.0,11496.0,1946.0,797839.0
2011-02-15 00:00:00,1.45831,1.46221,3923.0,4361.0,11721.0,1900.0,801594.0
2011-02-22 00:00:00,1.56548,1.65573,4125.0,3340.0,10377.0,1918.0,626731.0
2011-03-01 00:00:00,1.34313,1.46606,4237.0,3955.0,11479.0,1904.0,782984.0
2011-03-08 00:00:00,1.48139,1.51811,3995.0,4040.0,11187.0,1898.0,736905.0
2011-03-15 00:00:00,1.63398,1.66429,4579.0,4097.0,12137.0,1872.0,729258.0
2011-03-22 00:00:00,1.83126,1.85274,5016.0,3535.0,11958.0,1851.0,645424.0
2011-03-29 00:00:00,2.10451,2.12413,5243.0,3184.0,12356.0,1821.0,581697.0
2011-04-05 00:00:00,1.73625,1.76709,4514.0,3393.0,11992.0,1891.0,678631.0
2011-04-12 00:00:00,1.55066,1.5434,4059.0,3636.0,11543.0,1883.0,747894.0
2011-04-19 00:00:00,1.62891,1.64762,4364.0,4030.0,11939.0,1887.0,724623.0
2011-04-26 00:00:00,1.7603799999999998,1.6843,4766.0,4802.0,13209.0,1891.0,784244.0
2011-05-03 00:00:00,1.92728,1.86354,5218.0,5336.0,14448.0,1885.0,775298.0
2011-05-10 00:00:00,1.91994,1.86408,5028.0,5555.0,14624.0,1875.0,784516.0
2011-05-17 00:00:00,2.09951,2.01839,5277.0,5994.0,15929.0,1884.0,789193.0
2011-05-24 00:00:00,2.23973,2.10385,5246.0,5990.0,16137.0,1853.0,767022.0
2011-05-31 00:00:00,2.21921,2.09555,5219.0,6239.0,16518.0,1826.0,788242.0
2011-06-07 00:00:00,2.16693,2.10398,4811.0,6493.0,15763.0,1816.0,749198.0
2011-06-14 00:00:00,2.38913,2.2941,5175.0,6768.0,17150.0,1819.0,747570.0
2011-06-21 00:00:00,1.96466,1.92223,4422.0,5683.0,14524.0,1780.0,755579.0
2011-06-28 00:00:00,1.84229,1.74239,3807.0,5256.0,13017.0,1753.0,747079.0
2011-07-05 00:00:00,1.68674,1.6760099999999998,3582.0,4631.0,11930.0,1729.0,711808.0
2011-07-12 00:00:00,1.53136,1.49637,3253.0,4059.0,10732.0,1707.0,717202.0
2011-07-19 00:00:00,1.37912,1.38202,3001.0,4020.0,10123.0,1699.0,732480.0
2011-07-26 00:00:00,1.29515,1.28926,2638.0,3802.0,9370.0,1675.0,726772.0
2011-08-02 00:00:00,1.39521,1.3580299999999998,2509.0,3671.0,8999.0,1564.0,662649.0
2011-08-09 00:00:00,1.32522,1.30833,2524.0,3468.0,8576.0,1546.0,655492.0
2011-08-16 00:00:00,1.23059,1.26692,2465.0,3087.0,8062.0,1503.0,636347.0
2011-08-23 00:00:00,1.2302799999999998,1.27731,2545.0,3011.0,7878.0,1415.0,616765.0
2011-08-30 00:00:00,1.2687700000000002,1.2991,2480.0,2601.0,7153.0,1409.0,550614.0
2011-09-06 00:00:00,1.10782,1.16297,2336.0,2352.0,6765.0,1365.0,581700.0
2011-09-13 00:00:00,1.09559,1.08612,2231.0,2024.0,6133.0,1289.0,564670.0
2011-09-20 00:00:00,1.11031,1.0568,2259.0,1974.0,6048.0,1295.0,572296.0
2011-09-27 00:00:00,1.10616,1.07871,2168.0,1850.0,5786.0,1260.0,536380.0
2011-10-04 00:00:00,1.10816,1.04662,1911.0,1706.0,5291.0,1271.0,505533.0
2011-10-11 00:00:00,0.999444,0.928152,1913.0,1751.0,5185.0,1240.0,558637.0
2011-10-18 00:00:00,0.924199,0.901936,1818.0,1640.0,4931.0,1223.0,546713.0
2011-10-25 00:00:00,0.949257,0.915356,1752.0,1721.0,5103.0,1250.0,557488.0
2011-11-01 00:00:00,0.978903,0.952548,1728.0,1706.0,5159.0,1240.0,541600.0
2011-11-08 00:00:00,0.925024,0.916661,1660.0,1718.0,5026.0,1248.0,548294.0
2011-11-15 00:00:00,0.848456,0.901787,1721.0,1755.0,5051.0,1238.0,560110.0
2011-11-22 00:00:00,1.04451,1.03315,2098.0,2128.0,6141.0,1238.0,594395.0
2011-11-29 00:00:00,1.0986,1.05238,1958.0,2335.0,6318.0,1238.0,600354.0
2011-12-06 00:00:00,1.22071,1.12713,1886.0,2294.0,6296.0,1242.0,558585.0
2011-12-13 00:00:00,1.24976,1.1866,2176.0,2870.0,7382.0,1252.0,622114.0
2011-12-20 00:00:00,1.22892,1.21415,2295.0,2972.0,7656.0,1268.0,630563.0
2011-12-27 00:00:00,1.29393,1.25198,2421.0,2867.0,7807.0,1248.0,623572.0
2012-01-03 00:00:00,1.23034,1.20559,2773.0,3691.0,9395.0,1932.0,779285.0
2012-01-10 00:00:00,1.3278,1.31929,2960.0,4007.0,10158.0,1940.0,769959.0
2012-01-17 00:00:00,1.33995,1.3273700000000002,3202.0,4233.0,10585.0,1968.0,797444.0
2012-01-24 00:00:00,1.37842,1.36688,3346.0,4268.0,10913.0,1958.0,798388.0
2012-01-31 00:00:00,1.50085,1.50535,3326.0,4422.0,11061.0,1929.0,734781.0
2012-02-07 00:00:00,1.65163,1.61273,3733.0,5145.0,12674.0,1974.0,785871.0
2012-02-14 00:00:00,1.7674599999999998,1.75208,4034.0,5526.0,13623.0,1966.0,777534.0
2012-02-21 00:00:00,2.30609,2.33365,4651.0,5387.0,14650.0,1968.0,627772.0
2012-02-28 00:00:00,2.16324,2.2268,5102.0,7018.0,18521.0,2006.0,831730.0
2012-03-06 00:00:00,2.83038,2.97657,6486.0,10857.0,24877.0,2006.0,835762.0
2012-03-13 00:00:00,3.43761,3.62552,7446.0,12945.0,29432.0,1977.0,811800.0
2012-03-20 00:00:00,4.3055400000000015,4.5532,8546.0,13971.0,34332.0,1908.0,754019.0
2012-03-27 00:00:00,6.06082,6.0259800000000014,9709.0,11391.0,36588.0,1905.0,607171.0
2012-04-03 00:00:00,4.64931,4.96368,8444.0,9108.0,34103.0,1982.0,687051.0
2012-04-10 00:00:00,4.32584,4.69072,8297.0,13424.0,39896.0,1995.0,850531.0
2012-04-17 00:00:00,4.5111300000000005,4.7047300000000005,8633.0,15992.0,39441.0,2008.0,838326.0
2012-04-24 00:00:00,4.2171,4.1646,7441.0,13439.0,32426.0,1978.0,778610.0
2012-05-01 00:00:00,3.78956,3.69533,6609.0,12653.0,29808.0,1963.0,806640.0
2012-05-08 00:00:00,3.29206,3.2363,5757.0,10816.0,24987.0,1931.0,772086.0
2012-05-15 00:00:00,3.0197,2.89421,5289.0,9395.0,22321.0,1926.0,771229.0
2012-05-22 00:00:00,2.71499,2.71742,5099.0,8415.0,20519.0,1940.0,755092.0
2012-05-29 00:00:00,2.4845,2.52297,4633.0,7981.0,19231.0,1893.0,762238.0
2012-06-05 00:00:00,2.57808,2.55227,4791.0,7709.0,18829.0,1884.0,737736.0
2012-06-12 00:00:00,2.39237,2.43225,4480.0,7065.0,17392.0,1846.0,715059.0
2012-06-19 00:00:00,2.06778,2.10851,3957.0,6095.0,15254.0,1825.0,723449.0
2012-06-26 00:00:00,1.90281,1.94725,3830.0,5204.0,13714.0,1811.0,704276.0
2012-07-03 00:00:00,1.6590200000000002,1.74859,3516.0,4299.0,12273.0,1769.0,701881.0
2012-07-10 00:00:00,1.43006,1.4971299999999998,3110.0,3929.0,10818.0,1742.0,722583.0
2012-07-17 00:00:00,1.27757,1.32313,2707.0,3509.0,9188.0,1732.0,694415.0
2012-07-24 00:00:00,1.19009,1.2264700000000002,2588.0,3364.0,8589.0,1711.0,700300.0
2012-07-31 00:00:00,1.09556,1.19614,2439.0,3142.0,7986.0,1675.0,667648.0
2012-08-07 00:00:00,1.08589,1.19049,2422.0,2877.0,7704.0,1630.0,647130.0
2012-08-14 00:00:00,1.07343,1.17426,2431.0,2583.0,7317.0,1582.0,623114.0
2012-08-21 00:00:00,1.0167700000000002,1.13342,2230.0,2219.0,6589.0,1489.0,581338.0
2012-08-28 00:00:00,1.04847,1.14306,2109.0,2094.0,6190.0,1486.0,541528.0
2012-09-04 00:00:00,0.920349,1.00881,1983.0,1779.0,5638.0,1421.0,558875.0
2012-09-11 00:00:00,0.920779,1.02358,1969.0,1713.0,5539.0,1419.0,541138.0
2012-09-18 00:00:00,0.904333,1.00138,1877.0,1766.0,5474.0,1405.0,546643.0
2012-09-25 00:00:00,0.83057,0.909498,1703.0,1581.0,4915.0,1389.0,540408.0
2012-10-02 00:00:00,0.8628370000000001,0.950042,1594.0,1489.0,4506.0,1357.0,474295.0
2012-10-09 00:00:00,0.732182,0.829299,1576.0,1491.0,4510.0,1362.0,543833.0
2012-10-16 00:00:00,0.724558,0.802109,1432.0,1405.0,4186.0,1341.0,521874.0
2012-10-23 00:00:00,0.740848,0.806333,1416.0,1464.0,4233.0,1325.0,524969.0
2012-10-30 00:00:00,0.726037,0.796937,1216.0,1284.0,3886.0,1290.0,487617.0
2012-11-06 00:00:00,0.7556390000000001,0.7791359999999999,1367.0,1338.0,4075.0,1299.0,523015.0
2012-11-13 00:00:00,0.761847,0.797653,1364.0,1366.0,4168.0,1276.0,522533.0
2012-11-20 00:00:00,0.779896,0.825485,1331.0,1561.0,4317.0,1265.0,522965.0
2012-11-27 00:00:00,0.8991379999999999,0.935469,1499.0,1814.0,5053.0,1260.0,540157.0
2012-12-04 00:00:00,0.999524,1.04345,1681.0,2035.0,5626.0,1317.0,539175.0
2012-12-11 00:00:00,1.0558,1.09107,1926.0,2437.0,6374.0,1307.0,584196.0
2012-12-18 00:00:00,1.0967,1.20108,2175.0,2683.0,7110.0,1290.0,591969.0
2012-12-25 00:00:00,1.24709,1.26179,2393.0,2963.0,7963.0,1364.0,631088.0
2013-01-01 00:00:00,1.15746,1.13249,2974.0,3769.0,9677.0,1960.0,854487.0
2013-01-08 00:00:00,1.27184,1.21121,3276.0,3925.0,10420.0,1990.0,860298.0
2013-01-15 00:00:00,1.31623,1.25682,3483.0,3880.0,10658.0,2018.0,848016.0
